ID;x..m.;LightSide;EdgeSide;Imp;distLight;angle;spetrum;Site;SpeciesGroup
20180713_68_control45;1.555102587;Left;Forest;0.478815198;8.284339875;-13.62111368;control;45;Pip
20180713_68_control45;0.924536884;Left;Forest;0.389447113;7.758449309;-14.60664634;control;45;Pip
20180713_68_control45;0.251645714;Left;Forest;0.302432306;7.121869801;-14.06428063;control;45;Pip
20180713_68_control45;-0.355606109;Left;Forest;0.253181457;6.611672629;-14.54585308;control;45;Pip
20180713_68_control45;-1.000365376;Left;Forest;0.218482524;6.062571579;-14.49318395;control;45;Pip
20180713_68_control45;-1.555353284;Left;Forest;0.202514638;5.615172389;-15.01763416;control;45;Pip
20180713_68_control45;-2.099101305;Left;Forest;0.202198683;5.168107925;-15.0783595;control;45;Pip
20180713_68_control45;-2.584197521;Left;Forest;0.210918754;4.751939559;-16.45506249;control;45;Pip
20180713_68_control45;-3.74398303;Left;Forest;0.309678984;4.025340157;-17.34529715;control;45;Pip
20180713_68_control45;-5.744055271;Right;Forest;0.734989935;3.77544708;-16.26061484;control;45;Pip
20180713_68_control45;3.04095459;Left;Forest;0.826279767;9.730681474;-6.854375222;control;45;Pip
20180713_68_control45;2.78864789;Left;Forest;0.762814322;9.530889595;-4.709187541;control;45;Pip
20180713_68_control45;1.788227797;Left;Forest;0.619654018;8.806969709;-6.943220395;control;45;Pip
20180713_68_control45;1.334773064;Left;Forest;0.564728017;8.481502042;-6.012774386;control;45;Pip
20180713_68_control45;0.382689327;Left;Forest;0.455847874;7.704675416;-5.127917499;control;45;Pip
20180713_68_control45;-2.00929904;Left;Forest;0.26981071;5.743446714;-8.71709369;control;45;Pip
20180710_104_red67;7.367587566;Left;Forest;0.139904598;15.02598555;22.92779745;red;67;Pip
20180710_104_red67;4.742091179;Left;Forest;0.063073221;12.75651101;22.76113463;red;67;Pip
20180710_104_red67;4.616858959;Left;Open;0.162477942;14.35151131;30.0873682;red;67;Pip
20180710_104_red67;2.457159042;Left;Open;0.09701494;12.45701043;26.54248242;red;67;Pip
20180710_104_red67;1.30717051;Left;Open;0.080212177;11.67073838;29.13822258;red;67;Pip
20180713_68_control45;4.022847176;Left;Forest;0.914314355;8.662634173;16.90207721;control;45;Pip
20180713_68_control45;3.43584013;Left;Forest;0.71644998;8.203947859;16.97725097;control;45;Pip
20180713_68_control45;2.672189951;Left;Forest;0.494275209;7.707920031;16.88940358;control;45;Pip
20180713_68_control45;1.961486101;Left;Forest;0.382143137;7.49944019;17.8032863;control;45;Pip
20180713_68_control45;1.366258383;Left;Forest;0.316049787;7.082191578;14.33811075;control;45;Pip
20180713_68_control45;1.024945855;Left;Forest;0.351408798;7.309988919;15.44352839;control;45;Pip
20180713_68_control45;0.592701972;Left;Forest;0.367631292;7.277404498;11.97785872;control;45;Pip
20180713_68_control45;0.099657573;Left;Forest;0.537828859;7.872750167;9.315884972;control;45;Pip
20180713_68_control45;3.431641817;Left;Forest;0.699367554;9.282971896;29.83250075;control;45;Pip
20180713_68_control45;-0.544045329;Left;Open;0.964186833;9.135168751;9.076202741;control;45;Pip
20180713_68_control45;1.39511764;Left;Forest;0.506819429;8.504951456;22.98642638;control;45;Pip
20180713_68_control45;0.486446381;Left;Forest;0.928750407;9.48240393;16.25031743;control;45;Pip
20180713_68_control45;-4.768045902;Right;Forest;0.837588032;7.092891753;19.13597682;control;45;MyoPlec
20180713_68_control45;-4.715045929;Right;Forest;0.570183102;5.993898966;21.27415077;control;45;MyoPlec
20180713_68_control45;-4.691365242;Right;Forest;0.431797377;4.923377236;23.68340372;control;45;MyoPlec
20180713_68_control45;-4.83433485;Right;Forest;0.453837048;4.406697825;26.13520716;control;45;MyoPlec
20180713_68_control45;-5.235760212;Right;Forest;0.597946518;3.704191276;29.77368336;control;45;MyoPlec
20180713_68_control45;-5.526284695;Right;Forest;0.762319459;3.263167903;30.49504569;control;45;MyoPlec
20180713_68_control45;4.150291443;Left;Forest;0.772560996;9.501134198;-8.503058376;control;45;Pip
20180713_68_control45;3.315201998;Left;Forest;0.493740134;8.632083408;-7.419957045;control;45;Pip
20180713_68_control45;2.883624077;Left;Forest;0.411170748;8.193256423;-6.696891602;control;45;Pip
20180713_68_control45;1.335890055;Left;Forest;0.260569335;6.731817194;-6.314026379;control;45;Pip
20180713_68_control45;0.429898977;Left;Forest;0.226360037;5.841047364;-6.993132801;control;45;Pip
20180713_68_control45;-0.592725873;Left;Forest;0.207499806;5.038297249;-8.412965647;control;45;Pip
20180713_68_control45;-1.665292621;Left;Forest;0.19495518;4.500118577;-9.015867493;control;45;Pip
20180713_68_control45;-2.6214149;Left;Forest;0.233683092;4.217526994;-7.878047468;control;45;Pip
20180713_68_control45;-3.931853056;Left;Forest;0.326263186;3.990801417;-9.924959272;control;45;Pip
20180713_68_control45;4.120653629;Left;Forest;0.88156062;8.878180463;17.93751359;control;45;Pip
20180713_68_control45;3.916495562;Left;Forest;0.709680011;10.27283444;28.82050602;control;45;Pip
20180713_68_control45;1.84947741;Left;Forest;0.705858843;9.370585726;21.14380742;control;45;Pip
20180713_68_control45;1.008060336;Left;Forest;0.713882158;8.956009525;15.97265707;control;45;Pip
20180713_68_control45;3.937504053;Left;Forest;0.877638644;8.159374134;1.044039855;control;45;Pip
20180713_68_control45;3.246629953;Left;Forest;0.790220736;7.435949179;4.457774503;control;45;Pip
20180713_68_control45;2.569621563;Left;Forest;0.78212983;6.731107843;7.574041587;control;45;Pip
20180713_68_control45;1.578070045;Left;Forest;0.723422454;5.716870243;7.910251243;control;45;Pip
20180713_68_control45;-0.002131694;Left;Forest;0.722275695;4.154625162;12.86516359;control;45;Pip
20180713_68_control45;-0.781907499;Left;Forest;0.707635599;3.443798568;17.16387692;control;45;Pip
20180713_68_control45;-2.603563786;Left;Forest;0.654658191;2.348096173;37.38108944;control;45;Pip
20180713_68_control45;-4.574841976;Right;Forest;0.726924644;2.729593004;43.74803;control;45;Pip
20180714_13_red1;-0.150712535;Left;Open;0.143180908;13.89829234;22.54974424;red;1;Pip
20180714_13_red1;0.13320455;Left;Open;0.124183601;13.32807762;24.20110971;red;1;Pip
20180714_13_red1;0.302081525;Left;Open;0.074156103;10.54179262;14.37376785;red;1;Pip
20180714_13_red1;1.540111184;Left;Open;0.083216451;12.08097219;26.65273425;red;1;Pip
20180714_13_red1;3.107294083;Left;Forest;0.11229971;11.21648594;30.48311327;red;1;Pip
20180714_13_red1;3.638111353;Left;Forest;0.062981651;11.03743944;29.91100755;red;1;Pip
20180710_104_red67;14.25030899;Left;Forest;0.551327327;19.67688052;10.02968977;red;67;Pip
20180710_104_red67;12.54271889;Left;Forest;0.351445227;18.33873771;10.76432881;red;67;Pip
20180710_104_red67;11.93279076;Left;Forest;0.316123385;17.86549306;11.02121691;red;67;Pip
20180710_104_red67;10.48273373;Left;Forest;0.22580556;16.83672283;12.11136417;red;67;Pip
20180710_104_red67;6.924088001;Left;Forest;0.13820189;13.25809718;9.14724074;red;67;Pip
20180710_104_red67;6.856081963;Left;Forest;0.108579934;13.68724589;12.35146562;red;67;Pip
20180710_104_red67;5.380342484;Left;Forest;0.112087847;12.24728565;10.00547665;red;67;Pip
20180710_104_red67;4.675292969;Left;Open;0.075580031;12.38349719;14.14457835;red;67;Pip
20180710_104_red67;2.881685734;Left;Open;0.072180712;11.88307078;17.65424668;red;67;Pip
20180710_104_red67;2.206553459;Left;Open;0.066396409;11.90783851;21.59235195;red;67;Pip
20180710_104_red67;1.115805149;Left;Open;0.054700568;10.89932054;20.38848647;red;67;Pip
20180710_104_red67;0.713992774;Left;Open;0.09693941;11.06901065;21.79257041;red;67;Pip
20180710_104_red67;-1.774851918;Left;Open;0.055042932;10.33020967;28.24407871;red;67;Pip
20180710_104_red67;9.330323219;Left;Forest;0.25842246;15.15544867;-0.082977678;red;67;Pip
20180710_104_red67;9.446972847;Left;Open;0.194776199;15.74193855;3.852491002;red;67;Pip
20180710_104_red67;7.484323502;Left;Open;0.096997592;14.03805681;3.068988134;red;67;Pip
20180710_104_red67;6.864771366;Left;Open;0.152852195;13.56453369;2.389203544;red;67;Pip
20180710_104_red67;5.425263405;Left;Forest;0.05771108;12.31374197;0.929102139;red;67;Pip
20180710_104_red67;7.231179714;Left;Open;0.157007561;15.17121111;11.13981262;red;67;Pip
20180710_104_red67;4.047311783;Left;Open;0.075751349;12.33189263;2.640133845;red;67;Pip
20180714_13_red1;-2.374540567;Left;Open;0.094372685;12.92260418;3.415003877;red;1;Pip
20180714_13_red1;-1.735023141;Left;Open;0.106988818;12.80701237;3.684094274;red;1;Pip
20180714_13_red1;-0.004078115;Left;Open;0.099272781;12.36686421;3.167810653;red;1;Pip
20180714_13_red1;0.891116083;Left;Open;0.063895834;12.30054571;3.252330993;red;1;Pip
20180714_13_red1;1.427379012;Left;Open;0.047130385;10.87216863;1.572580096;red;1;Pip
20180714_13_red1;1.849570394;Left;Open;0.039373471;10.81067778;3.494167032;red;1;Pip
20180714_13_red1;2.25645566;Left;Forest;0.030720177;10.14612064;4.056371899;red;1;Pip
20180714_13_red1;2.587608814;Left;Forest;0.027752291;9.703211677;4.493839131;red;1;Pip
20180714_13_red1;2.794557571;Left;Forest;0.028625411;9.477026282;4.678698961;red;1;Pip
20180714_13_red1;3.109135628;Left;Forest;0.023285269;9.262622633;5.310601793;red;1;Pip
20180714_13_red1;3.17705965;Left;Forest;0.070475024;8.933627029;4.859590889;red;1;Pip
20180714_13_red1;3.556743383;Left;Forest;0.024817376;8.810773338;6.645063248;red;1;Pip
20180714_13_red1;3.564899445;Left;Forest;0.047079573;8.62825204;6.72338883;red;1;Pip
20180714_13_red1;4.058677673;Left;Forest;0.041244114;8.531489878;9.653912214;red;1;Pip
20180714_13_red1;3.59644556;Left;Forest;0.037993477;7.85366876;11.14437563;red;1;Pip
20180714_13_red1;2.991709948;Left;Forest;0.065144086;7.164520106;9.494241685;red;1;Pip
20180714_13_red1;2.507162333;Left;Forest;0.056823288;6.6723624;11.97948814;red;1;Pip
20180714_13_red1;1.200023651;Left;Forest;0.052567184;5.785352553;23.17919995;red;1;Pip
20180714_13_red1;0.305548191;Left;Forest;0.054327962;4.885319609;20.20061578;red;1;Pip
20180714_13_red1;0.822061777;Left;Forest;0.142530009;11.16885445;37.58450612;red;1;Pip
20180714_13_red1;0.893380523;Left;Forest;0.086602514;10.75805887;30.97435731;red;1;Pip
20180714_13_red1;1.036907554;Left;Open;0.104301926;11.47923268;34.16968742;red;1;Pip
20180714_13_red1;1.347598195;Left;Open;0.076499334;11.16557254;29.74181304;red;1;Pip
20180714_13_red1;1.736535788;Left;Open;0.088166059;11.52414108;28.01679916;red;1;Pip
20180714_13_red1;2.237566233;Left;Forest;0.057376492;11.00157791;25.24056752;red;1;Pip
20180714_13_red1;2.654878378;Left;Forest;0.047175544;10.61146393;23.72610087;red;1;Pip
20180714_13_red1;3.000483036;Left;Forest;0.048547293;9.178267579;17.43499635;red;1;Pip
20180714_13_red1;3.302003145;Left;Forest;0.056500344;9.154435338;22.75102144;red;1;Pip
20180714_13_red1;4.031288147;Left;Forest;0.086154368;9.11413066;23.09772089;red;1;Pip
20180714_13_red1;5.214646816;Left;Forest;0.094340323;9.958465688;21.54498036;red;1;Pip
20180714_13_red1;7.310870171;Left;Forest;0.198334917;12.03799098;19.93018227;red;1;Pip
20180714_13_red1;12.75644684;Left;Forest;0.425314936;16.98954619;-2.854515353;red;1;Pip
20180714_13_red1;11.50166321;Left;Forest;0.32119981;15.68373217;-3.088075576;red;1;Pip
20180714_13_red1;9.621739388;Left;Forest;0.156447789;13.72228174;-3.555872966;red;1;Pip
20180714_13_red1;8.664680481;Left;Forest;0.13185579;12.79152441;-3.686557194;red;1;Pip
20180714_13_red1;8.050107956;Left;Forest;0.107094292;12.21166728;-3.757536994;red;1;Pip
20180714_13_red1;7.361259937;Left;Forest;0.081537691;11.57944093;-4.065992433;red;1;Pip
20180714_13_red1;6.821080208;Left;Forest;0.074068916;11.08430091;-4.041574112;red;1;Pip
20180714_13_red1;6.205983639;Left;Forest;0.056764196;10.52239934;-4.26272466;red;1;Pip
20180714_13_red1;5.031346798;Left;Forest;0.039869632;9.476730541;-4.404555659;red;1;Pip
20180714_13_red1;3.961945534;Left;Forest;0.024593199;8.623462118;-4.020173547;red;1;Pip
20180714_13_red1;3.474922895;Left;Forest;0.020273899;8.322627987;-3.819626832;red;1;Pip
20180714_13_red1;3.107585907;Left;Forest;0.019136957;8.201235287;-3.737922191;red;1;Pip
20180714_13_red1;2.601082563;Left;Forest;0.014684055;8.015046241;-4.8391404;red;1;Pip
20180714_13_red1;2.295711756;Left;Forest;0.01408296;8.040951283;-5.099056608;red;1;Pip
20180714_13_red1;1.813252091;Left;Forest;0.013859164;7.9559468;-5.98322938;red;1;Pip
20180714_13_red1;1.39511466;Left;Forest;0.013761236;7.990896862;-6.962106367;red;1;Pip
20180714_13_red1;0.921816885;Left;Forest;0.01438447;7.992961538;-8.246504522;red;1;Pip
20180714_13_red1;0.477259457;Left;Forest;0.01600388;8.119763763;-8.389432417;red;1;Pip
20180714_13_red1;-0.370227933;Left;Forest;0.024864648;8.348522714;-5.944248079;red;1;Pip
20180714_13_red1;-1.610767484;Left;Forest;0.02054733;7.913768708;-8.154860264;red;1;Pip
20180714_13_red1;-2.099860668;Left;Forest;0.020667087;7.586746795;-9.756207846;red;1;Pip
20180714_13_red1;-2.83140707;Left;Forest;0.021157312;7.201208894;-9.406107087;red;1;Pip
20180714_13_red1;-3.328176737;Left;Forest;0.025897372;6.850530098;-10.22939559;red;1;Pip
20180714_13_red1;-4.170040607;Right;Forest;0.032821408;6.771771248;-7.043032867;red;1;Pip
20180714_13_red1;-5.036648273;Right;Forest;0.039504118;6.117987503;-8.864775625;red;1;Pip
20180714_13_red1;-2.686345816;Left;Forest;0.061542021;3.41879921;-31.36970487;red;1;Pip
20180714_13_red1;-2.156493664;Left;Forest;0.048105505;3.179572238;-33.77151416;red;1;Pip
20180714_13_red1;-1.437408686;Left;Forest;0.025107865;3.063644503;-33.19213739;red;1;Pip
20180714_13_red1;-1.24908042;Left;Forest;0.016509078;3.398291974;-30.15110026;red;1;Pip
20180714_13_red1;-1.277447581;Left;Forest;0.011246506;3.767567576;-24.89148177;red;1;Pip
20180714_13_red1;-1.725931048;Left;Forest;0.00936776;4.644765121;-16.46842459;red;1;Pip
20180714_13_red1;-2.304840088;Left;Forest;0.011654499;5.109659612;-14.07455191;red;1;Pip
20180714_13_red1;-3.053481817;Left;Forest;0.015055585;5.453285581;-11.20915451;red;1;Pip
20180714_13_red1;-3.857424498;Left;Forest;0.024569277;5.790998484;-9.517803205;red;1;Pip
20180714_13_red1;13.69004726;Left;Forest;0.44604045;17.72119154;2.808103593;red;1;Pip
20180714_13_red1;12.64520836;Left;Forest;0.441886939;16.69139915;3.822407169;red;1;Pip
20180714_13_red1;10.90119743;Left;Forest;0.306738867;14.94185521;4.059584473;red;1;Pip
20180714_13_red1;10.50447273;Left;Forest;0.244800129;14.56156036;4.856539344;red;1;Pip
20180714_13_red1;8.333662987;Left;Forest;0.099434897;12.44550956;5.723660197;red;1;Pip
20180714_13_red1;7.754175186;Left;Forest;0.113744972;11.89048904;5.849985147;red;1;Pip
20180714_13_red1;7.223674774;Left;Forest;0.074720062;11.41156471;6.749772385;red;1;Pip
20180714_13_red1;6.448178768;Left;Forest;0.061888138;10.74441452;9.14888525;red;1;Pip
20180714_13_red1;6.756767273;Left;Forest;0.097339293;11.11234612;11.38875806;red;1;Pip
20180714_13_red1;3.974185467;Left;Forest;0.03312779;8.309639705;11.82477274;red;1;Pip
20180714_13_red1;3.61651063;Left;Forest;0.066703225;7.925791063;12.43591464;red;1;Pip
20180714_13_red1;3.060492992;Left;Forest;0.029713599;7.327104404;12.89035892;red;1;Pip
20180714_13_red1;2.491926908;Left;Forest;0.027255966;6.72062821;13.08546435;red;1;Pip
20180714_13_red1;2.321358204;Left;Forest;0.038253962;6.704396615;19.28814908;red;1;Pip
20180714_13_red1;0.704504013;Left;Forest;0.066214034;5.356762379;21.22179531;red;1;Pip
20180714_13_red1;-2.683724642;Left;Open;0.110639859;12.97395156;4.998682181;red;1;Pip
20180714_13_red1;-1.747931719;Left;Open;0.111274252;13.35257246;5.06445046;red;1;Pip
20180714_13_red1;-0.919322073;Left;Open;0.098015231;12.24057309;1.278495601;red;1;Pip
20180714_13_red1;0.508889198;Left;Open;0.222457902;14.82000454;5.457855494;red;1;Pip
20180714_13_red1;1.121510267;Left;Open;0.111154332;13.22255526;0.290682552;red;1;Pip
20180714_13_red1;-13.15879536;Right;Forest;0.481326385;10.84730868;-6.27303179;red;1;EptNyc
20180714_13_red1;-13.50215816;Right;Forest;0.281630943;11.25828944;-4.635031563;red;1;EptNyc
20180714_13_red1;-13.24005699;Right;Forest;0.300542281;11.10851672;-4.326627758;red;1;EptNyc
20180714_13_red1;-11.41466904;Right;Forest;0.22286586;9.747309304;-6.410830698;red;1;EptNyc
20180714_13_red1;-10.35096741;Right;Forest;0.137912126;9.000994505;-7.9966422;red;1;EptNyc
20180714_13_red1;-8.140511513;Right;Forest;0.092769582;7.964373793;-10.72090003;red;1;EptNyc
20180714_13_red1;-6.552353382;Right;Forest;0.058932566;7.553537175;-13.33871417;red;1;EptNyc
20180714_13_red1;-3.480529785;Left;Forest;0.02837566;5.980901521;-4.254670908;red;1;EptNyc
20180714_13_red1;-3.139521599;Left;Forest;0.018843936;5.882363884;-1.996544877;red;1;EptNyc
20180714_13_red1;-2.520680189;Left;Forest;0.015882369;5.893069006;0.939861465;red;1;EptNyc
20180714_13_red1;-1.760740161;Left;Forest;0.012965249;6.025506883;-0.126483885;red;1;EptNyc
20180714_13_red1;-1.27841115;Left;Forest;0.013030913;6.305919257;0.659340527;red;1;EptNyc
20180714_13_red1;-0.833799899;Left;Forest;0.012547657;6.53367571;-0.070289853;red;1;EptNyc
20180714_13_red1;-0.158701614;Left;Forest;0.013019867;6.973131483;-1.303329057;red;1;EptNyc
20180714_13_red1;2.06316781;Left;Forest;0.02363618;9.415950422;-2.503520161;red;1;EptNyc
20180714_13_red1;2.120795012;Left;Forest;0.034646707;9.670702956;-9.317872971;red;1;EptNyc
20180714_13_red1;3.017760277;Left;Open;0.047599205;11.33553093;-2.564804717;red;1;EptNyc
20180714_13_red1;3.359043121;Left;Open;0.07247831;12.32931731;-2.834080677;red;1;EptNyc
20180714_13_red1;3.780297279;Left;Open;0.090861616;13.45964774;-2.3111587;red;1;EptNyc
20180714_13_red1;4.202019691;Left;Open;0.115438386;14.47443904;-2.369918992;red;1;EptNyc
20180714_13_red1;-12.9356823;Right;Forest;0.450895891;11.46760418;2.920670766;red;1;MyoPlec
20180714_13_red1;-7.535981655;Right;Forest;0.229138958;5.647885972;6.236434891;red;1;MyoPlec
20180714_13_red1;4.198833466;Left;Forest;0.051162205;9.849272834;-6.941502838;red;1;MyoPlec
20180714_13_red1;-3.151880503;Left;Forest;0.087380891;4.511446712;-25.97703727;red;1;MyoPlec
20180714_13_red1;-1.851953864;Left;Forest;0.047235317;3.451417166;-33.7644426;red;1;MyoPlec
20180714_13_red1;-1.324155331;Left;Forest;0.039460858;3.524481223;-32.09034721;red;1;MyoPlec
