fichier;temps..s.;x..m.;X.dx..m..1;y..m.;X.dy..m..1;z..m.;X.dz..m..1;fsigmax..Hz.;ID
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;677.0720215;9.76954174;0.309554935;5.103294849;0.158720925;11.56182384;0.364172786;44427.77734;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;677.3535767;12.11695957;0.722028911;6.213245392;0.373651296;16.41468811;0.97664386;44417.44141;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;677.4464111;6.267935753;0.101917557;5.040632248;0.083951578;9.505600929;0.156985983;45647.41797;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;678.0352173;6.205114841;0.09148138;3.694225073;0.069431528;11.10303211;0.162500322;44488.23047;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;678.8383789;1.686653256;0.021204494;2.266158104;0.019543706;10.97647095;0.096068226;46007.21484;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;685.3535767;7.827431202;0.141939208;16.41159821;0.279301852;11.0452261;0.222269952;22271.31055;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;685.7407837;0;17182;0;17182;0;17182;23736.26563;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;686.2752075;8.403167725;0.059617031;13.7171545;0.101649299;11.48255825;0.116372056;25251.14063;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;686.4255981;2.338058949;3.566545248;5.160052299;4.711144447;6.35117197;3.183899641;24423.08984;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;686.6912231;10.75020981;0.080635615;13.49904919;0.101890177;16.78333473;0.153608009;23961.6582;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;687.1071777;0;17182;0;17182;0;17182;23831.57813;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;687.5264282;0;17182;0;17182;0;17182;23680.72266;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;687.6768188;0;17182;0;17182;0;17182;25731.1582;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;687.8496094;0;17182;0;17182;0;17182;25611.54102;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;688.0064087;14.01437569;0.160267055;4.345427036;0.049351752;19.09251404;0.219032928;26832.32031;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;688.1599731;14.56152248;0.065343693;4.468979836;0.029192014;19.02492523;0.084860422;25732.91602;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;688.2687988;14.41627884;0.217273965;4.834609509;0.090894416;18.31601524;0.278631747;26159.72852;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;688.3583984;13.80446815;0.262114942;5.173812866;0.104298562;17.15404892;0.32401529;27860.63672;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;689.1264038;9.445034981;0.121399708;10.0351572;0.124015525;15.972929;0.211012617;25334.3125;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;689.2576294;8.220168114;0.084345303;10.47213459;0.105010413;15.60240364;0.164251611;27388.18945;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;689.3920288;7.873766899;0.09768416;11.50596142;0.132261932;16.87822914;0.206460357;23807.4082;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;689.5264282;6.112716675;0.11023701;11.51821709;0.187107652;15.76255035;0.271678478;25431.30859;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;689.7664185;5.157962322;0.054361079;14.8957901;0.147894904;18.24197578;0.197094336;23689.16016;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;690.0319824;0;17182;0;17182;0;17182;24293.44922;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;690.2976074;1.739850402;0.035318073;16.42389488;0.295749009;16.6842041;0.315612018;24338.72461;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;708.0927734;-3.243072748;0.01352602;-2.638412714;0.015366008;2.520442963;0.016520947;35258.125;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;760.9248047;1.998224378;0.024379216;5.522225857;0.04928029;4.063707829;0.064794749;47804.01172;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;761.1071777;3.332110405;0.051985145;6.059843063;0.071775161;4.493715763;0.086527422;47458.04688;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;761.4816284;5.293371201;0.067237392;5.229291916;0.058678001;4.388288498;0.078853078;48967.65234;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;778.7456055;-0.396471918;0.002016231;-1.907919288;0.003418261;0.868148386;0.014887814;40024.19922;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;801.0751953;12.41868401;0.82130152;3.554974318;0.217482463;1.948820591;0.140108749;33118.32813;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;801.3439941;13.98299217;0.398373991;4.385439873;0.113697886;2.667686939;0.096388228;32911.00391;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;801.4752197;13.31660175;0.322351336;4.518110275;0.095865659;2.90440011;0.091921672;29911.14453;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;801.6223755;12.25062466;0.259743363;4.637033463;0.088526458;3.200554848;0.089977488;33138.40625;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;801.7504272;11.12273884;0.179219052;4.691486359;0.068456173;3.422267675;0.074332304;30717.95508;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;801.8911743;10.16009426;0.145380452;4.83292532;0.058552399;3.727519035;0.074506842;31933.50977;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;801.9968262;9.330158234;0.111049801;4.92815876;0.050686777;3.94589448;0.062005296;31284.51172;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;802.163208;8.236577034;0.078208387;5.185088158;0.042710181;4.28774786;0.055569597;31866.43164;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;802.2880249;7.323798656;0.059064399;5.409824371;0.038910676;4.493259907;0.054885864;30698.01563;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;802.4224243;6.410084724;0.040043484;5.767536163;0.034162797;4.679465294;0.046699412;30537.81641;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;802.6975708;4.915111542;0.03360356;6.972050667;0.042834707;4.942218781;0.054216821;29396.85547;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;809.2896118;14.74467468;0.440495938;3.012895346;0.078041829;2.765578985;0.082571238;31841.72656;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;809.4144287;16.39759064;1.611942291;3.254790306;0.285923481;3.014520168;0.243602127;33803.15625;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;809.5488281;12.99044895;0.357712388;2.993546724;0.076532982;2.948832512;0.084501453;31881.79883;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;809.7247925;11.86146164;0.25170961;3.047386408;0.055458713;3.165117025;0.073312372;34032.46875;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;809.8591919;10.86621952;0.179666311;3.036385298;0.045832392;3.343143702;0.063434511;31855.78125;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;809.9904175;10.25841999;0.147872493;3.115154266;0.041570917;3.59695816;0.060974982;34173.53125;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;810.1279907;9.288682938;0.121000566;3.163056374;0.041635193;3.790667295;0.059168894;31295.41016;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;810.2623901;8.507581711;0.089199737;3.305651903;0.034070924;3.994048119;0.052118521;34157.56641;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;810.3967896;7.70399189;0.072662331;3.489329338;0.028604563;4.169593811;0.050672926;33090.56641;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;810.5407715;6.807788372;0.052516948;3.725589752;0.025194833;4.312877655;0.045068208;33102.83594;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;810.6815796;5.928352356;0.034406502;3.942117453;0.021956718;4.346342564;0.035684999;31917.46094;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;810.8319702;4.992622375;0.02667306;4.22324419;0.019435909;4.337645531;0.032238301;37407.86719;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;810.9088135;4.492207527;0.021742651;4.393820286;0.018847046;4.305026531;0.034009591;35090.58594;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;811.0432129;4.308887482;0.024930077;5.730226994;0.029105129;4.900539398;0.041741692;30913.0625;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;811.1680298;2.813589811;0.009289475;5.032863617;0.015854435;3.958945036;0.026611641;32710.83984;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;811.3024292;1.785762548;0.005185237;5.152909756;0.014770305;3.459838152;0.024829425;31366.46094;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;811.4752197;0.668001533;0.004058531;5.718141079;0.021210779;3.184376001;0.028052291;33792.28516;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;811.5488281;0.084207155;0.004229539;5.763581276;0.020343058;2.931355;0.026263494;34502.75781;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;811.673584;-0.844464362;0.006412245;5.960726261;0.025891354;2.538533688;0.026729573;33375.67969;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;811.8048096;-1.865546346;0.010456414;6.167180538;0.025186054;2.13427186;0.030583976;32817.47266;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;812.0095825;14.94411087;0.550252378;2.565671921;0.097608969;3.290467262;0.115678035;32731.64063;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;812.1408081;14.40524387;0.436701715;2.685964346;0.078589052;3.497101068;0.102790914;34937.80859;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;812.2816162;13.35652924;0.322753221;2.843410015;0.060225002;3.577931643;0.087080635;33343.98047;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;812.4096069;12.65495968;0.28698498;3.071106672;0.062380385;3.745538235;0.088571206;31055.76953;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;812.550415;13.63732147;0.296769947;3.905656815;0.074388191;4.51529932;0.105119571;29109.16406;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;812.6975708;10.83233738;0.182199031;3.437378645;0.051698111;4.073951721;0.077519812;31377.12891;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;812.8352051;12.33871746;0.215044051;4.449965954;0.074888781;5.0658741;0.097212031;34935.13281;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;812.979187;9.108137131;0.115074173;3.768372059;0.044538412;4.426468372;0.067198828;29444.75391;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;813.1264038;9.472304344;0.09984237;4.65681982;0.047659647;5.234089851;0.067419216;35032.93359;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;813.2767944;7.285595894;0.061497521;4.330381393;0.031914309;4.759113789;0.047785882;29951.99414;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;813.4207764;6.395704746;0.038565885;4.681878567;0.027309358;4.847771168;0.041908577;28133.56836;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;813.5488281;5.742248058;0.050255112;5.20982933;0.043523256;5.003598213;0.057862625;27923.43164;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;813.6928101;4.813878059;0.037578281;5.633370876;0.041373879;4.920430183;0.053786803;29463.04297;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;813.8336182;4.140166283;0.025590399;6.307816505;0.032937761;4.872725964;0.041269924;28841.23828;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;833.1488037;-0.499783516;0.001825349;1.463640928;0.00298873;1.307182193;0.006691685;33347.59766;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;838.7327881;-0.395264179;0.002014309;-1.906381965;0.003412853;0.860436261;0.014965496;40077.53125;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;879.673584;15.23193455;0.524607837;3.636682272;0.118771844;2.75666666;0.100603446;31993.73828;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;879.817627;11.23136616;0.272415668;3.212046623;0.071194284;1.671206355;0.065846168;31934.35352;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;879.9520264;13.24503136;0.352101445;3.759728193;0.092438102;3.061598539;0.091699012;32543.99414;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;880.1055908;12.27088833;0.26492998;3.810076952;0.072510339;3.274324656;0.083388686;30827.74609;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;880.2495728;11.41358948;0.208264753;3.859868288;0.061321534;3.467133999;0.071179837;31147.93164;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;880.3967896;15.41805363;0.356208563;5.498674393;0.121680401;5.461906433;0.136247188;31883.50586;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;880.5407715;9.499055862;0.126085609;3.915136814;0.044621468;3.715783358;0.05860316;31450.33984;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;880.6815796;9.200697899;0.106961727;4.364538193;0.049691748;4.113276958;0.062181551;30627.94531;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;880.9279785;6.628512859;0.045898873;4.141744137;0.026823981;3.533796549;0.040222365;31255.82031;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;881.1264038;5.288622379;0.031144006;4.228305817;0.021390939;3.379147053;0.037494544;32424.02539;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;881.3408203;4.18730402;0.016661566;4.707959652;0.018803431;3.522126913;0.030298244;32440.83789;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;881.5296021;2.854273796;0.008412564;4.595108986;0.014363523;3.061474085;0.025556527;33753.24219;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;881.6447754;1.984430671;0.006280053;4.271245003;0.012253249;2.527286053;0.024591705;37525.49219;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;882.0640259;-1.398793101;0.006227113;4.342592716;0.012575795;2.362314939;0.017277474;30177.76172;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;882.2080078;-2.615103483;0.011354122;4.391421795;0.021645665;2.351038456;0.015565535;31319.17383;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;882.3552246;-3.93296814;0.023178022;4.637408733;0.032350335;2.223930836;0.017107118;32475.4082;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;890.2080078;14.492486;0.482241064;3.339555502;0.101630159;2.261447906;0.086566932;32072.11328;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;890.3424072;9.898838043;0.192944452;2.672506571;0.047413807;2.399246454;0.057075832;31925.37891;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;890.4799805;9.781401634;0.187309951;2.873774052;0.050917033;2.486082792;0.059887867;31227.52539;20180710_104_red67
C:/Users/barre/Documents/Postdoc_Chirolum/Papiers/PaysBas_trajecto/DATA/FILES_XLS/File_Y2018M7D10H23M0_1_646.xls;890.6303711;19.82811165;0.715605736;6.049285889;0.201612592;3.922078609;0.152323589;32552.14844;20180710_104_red67
